,created_at,text,geo,coordinates,place
163,Wed Dec 06 03:44:07 +0000 2017,I'm at Royal Arcade in Udugampola https://t.co/YNbPpR0sfe,"{'type': 'Point', 'coordinates': [7.124958, 79.981778]}","{'type': 'Point', 'coordinates': [79.981778, 7.124958]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
164,Tue Dec 05 13:59:35 +0000 2017,"I'm at Arcade Independence Square in Colombo, Western Province https://t.co/aRreQJDBG7","{'type': 'Point', 'coordinates': [6.90287785, 79.86885362]}","{'type': 'Point', 'coordinates': [79.86885362, 6.90287785]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
165,Mon Dec 04 14:00:20 +0000 2017,"I'm at Arcade Independence Square in Colombo, Western Province https://t.co/wyzaeyYrFR","{'type': 'Point', 'coordinates': [6.90287785, 79.86885362]}","{'type': 'Point', 'coordinates': [79.86885362, 6.90287785]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
166,Sun Dec 03 11:17:07 +0000 2017,Finalizing everything. (@ Royal Arcade in Udugampola) https://t.co/xrsYlkdJVH,"{'type': 'Point', 'coordinates': [7.124958, 79.981778]}","{'type': 'Point', 'coordinates': [79.981778, 7.124958]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
167,Fri Dec 01 06:10:31 +0000 2017,"Everyone needs freedom, value your freedom.#metahealth @ Arcade Independence Square https://t.co/GhAdldeaRH","{'type': 'Point', 'coordinates': [6.90296117, 79.86872227]}","{'type': 'Point', 'coordinates': [79.86872227, 6.90296117]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
168,Wed Nov 29 17:14:34 +0000 2017,"Some places make me feel very special, Sri Lanka is one of them.#Metahealth @ Arcade… https://t.co/hZGiUf8HiD","{'type': 'Point', 'coordinates': [6.90296117, 79.86872227]}","{'type': 'Point', 'coordinates': [79.86872227, 6.90296117]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
169,Sat Nov 25 10:59:40 +0000 2017,"アーケードショッピンク (@ Arcade Independence Square in Colombo, Western Province) https://t.co/IswI63ToKP https://t.co/krfKpIyV0b","{'type': 'Point', 'coordinates': [6.90287785, 79.86885362]}","{'type': 'Point', 'coordinates': [79.86885362, 6.90287785]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
170,Fri Nov 24 15:21:23 +0000 2017,Uploading Soon ! @ Arcade Independence Square https://t.co/rmKvN7u7RD,"{'type': 'Point', 'coordinates': [6.90296117, 79.86872227]}","{'type': 'Point', 'coordinates': [79.86872227, 6.90296117]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
171,Fri Nov 24 13:57:15 +0000 2017,Some days are beautiful #lka #Colombo @ Arcade Independence Square https://t.co/1KTmKxTDar,"{'type': 'Point', 'coordinates': [6.90296117, 79.86872227]}","{'type': 'Point', 'coordinates': [79.86872227, 6.90296117]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
172,Thu Nov 23 13:49:06 +0000 2017,"I'm at Arcade Independence Square in Colombo, Western Province https://t.co/my2DfdKsob","{'type': 'Point', 'coordinates': [6.90287785, 79.86885362]}","{'type': 'Point', 'coordinates': [79.86885362, 6.90287785]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
173,Thu Nov 23 01:11:07 +0000 2017,One last moment with them! 😘😘 Miss you guys! 😒😒 @ Arcade Independence Square https://t.co/cZ40HJoT3T,"{'type': 'Point', 'coordinates': [6.90296117, 79.86872227]}","{'type': 'Point', 'coordinates': [79.86872227, 6.90296117]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
174,Mon Nov 20 12:30:02 +0000 2017,The #mostbeautifulplace in #colombo at #night @ Asylum at Independence Arcade https://t.co/8qax4tKhk6,"{'type': 'Point', 'coordinates': [6.90289376, 79.86834928]}","{'type': 'Point', 'coordinates': [79.86834928, 6.90289376]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
175,Mon Nov 20 08:02:50 +0000 2017,We plated our last Kottu at #kaemasutra at the Arcade Independence Square last night. Soon we… https://t.co/Wg64rCGghH,"{'type': 'Point', 'coordinates': [6.93195, 79.84556]}","{'type': 'Point', 'coordinates': [79.84556, 6.93195]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
176,Sun Nov 12 08:29:51 +0000 2017,Trip to the Independence Square &amp; Arcade. #NightStroll @ Arcade… https://t.co/SJFGjbdc6G,"{'type': 'Point', 'coordinates': [6.90296117, 79.86872227]}","{'type': 'Point', 'coordinates': [79.86872227, 6.90296117]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
177,Sat Nov 04 10:08:25 +0000 2017,I'm at Liberty Arcade in Colombo 03 https://t.co/BEQ5Rj2FFR,"{'type': 'Point', 'coordinates': [6.91033169, 79.85207645]}","{'type': 'Point', 'coordinates': [79.85207645, 6.91033169]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
178,Tue Oct 31 14:28:52 +0000 2017,#flyingtermites #termites #evening #lka #srilanka @ Arcade Independence Square https://t.co/qCxNLIPI6R,"{'type': 'Point', 'coordinates': [6.90296117, 79.86872227]}","{'type': 'Point', 'coordinates': [79.86872227, 6.90296117]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
179,Sun Oct 29 16:42:34 +0000 2017,"Independence Square, Colombo #srilanka #ceylon #instapic #instagood #igers @ Arcade Independence… https://t.co/lP8gt57noK","{'type': 'Point', 'coordinates': [6.90296117, 79.86872227]}","{'type': 'Point', 'coordinates': [79.86872227, 6.90296117]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
180,Sun Oct 29 13:50:29 +0000 2017,Run 4 little hearts @ Arcade Independence Square https://t.co/7WaNh3J2Nq,"{'type': 'Point', 'coordinates': [6.90296117, 79.86872227]}","{'type': 'Point', 'coordinates': [79.86872227, 6.90296117]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
181,Sun Oct 29 13:23:36 +0000 2017,Run 4Little Hearts @ Arcade Independence Square https://t.co/Q0uNSYC3kN,"{'type': 'Point', 'coordinates': [6.90296117, 79.86872227]}","{'type': 'Point', 'coordinates': [79.86872227, 6.90296117]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
182,Sun Oct 29 03:50:46 +0000 2017,Run for Little hearts with Derana @ Arcade Independence Square https://t.co/jGm9KzMqBu,"{'type': 'Point', 'coordinates': [6.90296117, 79.86872227]}","{'type': 'Point', 'coordinates': [79.86872227, 6.90296117]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
183,Sat Oct 28 03:52:58 +0000 2017,Crazy #littleplanet effect @ Arcade Independence Square https://t.co/R0DBQdJVYR,"{'type': 'Point', 'coordinates': [6.90296117, 79.86872227]}","{'type': 'Point', 'coordinates': [79.86872227, 6.90296117]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
184,Fri Oct 27 08:47:02 +0000 2017,I'm at Liberty Arcade in Colombo 03 https://t.co/gwuRc9PG8y,"{'type': 'Point', 'coordinates': [6.91033169, 79.85207645]}","{'type': 'Point', 'coordinates': [79.85207645, 6.91033169]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
185,Sun Oct 22 15:50:57 +0000 2017,#Sunset 😜 @ Arcade Independence Square https://t.co/SrcdNVvhYo,"{'type': 'Point', 'coordinates': [6.90296117, 79.86872227]}","{'type': 'Point', 'coordinates': [79.86872227, 6.90296117]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
186,Sun Oct 22 13:15:02 +0000 2017,With Jo at Arcade Independence Square — https://t.co/qT4KZ53Wui,"{'type': 'Point', 'coordinates': [6.9024, 79.86902]}","{'type': 'Point', 'coordinates': [79.86902, 6.9024]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
187,Wed Oct 18 11:27:31 +0000 2017,Day out after a long time. 😊😊 @ Arcade Independence Square https://t.co/SwB21OaRDz,"{'type': 'Point', 'coordinates': [6.90296117, 79.86872227]}","{'type': 'Point', 'coordinates': [79.86872227, 6.90296117]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
188,Fri Oct 13 12:27:27 +0000 2017,Lionheart @ Arcade Independence Square https://t.co/NAuKuMLFUI,"{'type': 'Point', 'coordinates': [6.90296117, 79.86872227]}","{'type': 'Point', 'coordinates': [79.86872227, 6.90296117]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
189,Fri Oct 13 08:52:30 +0000 2017,"やっぱり最高！キャーマスートラ。
アンブルティヤルはテーブルで調理！(≧▽≦) 場所: Arcade Independence Squarehttps://www.instagram.com/p/BaLqJN2hPf_/","{'type': 'Point', 'coordinates': [6.90296117, 79.86872227]}","{'type': 'Point', 'coordinates': [79.86872227, 6.90296117]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
190,Wed Oct 11 13:08:13 +0000 2017,Day 1 at #srilanka🇱🇰 full on ghura ghuri 😎 @ Arcade Independence Square https://t.co/6a90P2ZqOR,"{'type': 'Point', 'coordinates': [6.90296117, 79.86872227]}","{'type': 'Point', 'coordinates': [79.86872227, 6.90296117]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
191,Tue Oct 10 13:57:56 +0000 2017,#beautiful place in #colombo @ Asylum at Independence Arcade https://t.co/PyMXC5JjUZ,"{'type': 'Point', 'coordinates': [6.90289376, 79.86834928]}","{'type': 'Point', 'coordinates': [79.86834928, 6.90289376]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
192,Tue Oct 10 00:17:31 +0000 2017,#goodfriends #goodtimes #sundayvibes @ Arcade Independence Square https://t.co/GmX3HhbEEt,"{'type': 'Point', 'coordinates': [6.90296117, 79.86872227]}","{'type': 'Point', 'coordinates': [79.86872227, 6.90296117]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
193,Sun Oct 08 13:01:12 +0000 2017,#woodwork #night #light #S7photography @ Arcade Independence Square https://t.co/QN1rbVpvdn,"{'type': 'Point', 'coordinates': [6.90296117, 79.86872227]}","{'type': 'Point', 'coordinates': [79.86872227, 6.90296117]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
194,Fri Oct 06 06:46:04 +0000 2017,"I was at Arcade Independence Square in Colombo, Western Province https://t.co/8l9LIi0Vq1","{'type': 'Point', 'coordinates': [6.90287785, 79.86885362]}","{'type': 'Point', 'coordinates': [79.86885362, 6.90287785]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
